725340,"CHICAGO MIDWAY AP",IL,-6.0,41.783,-87.750,186
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
03/30/1995,17:00,433,1371,70,1,11,0,1,16,70,1,11,8200,1,11,0,1,16,8200,1,11,2890,1,22,10,A,7,10,E,9,5.0,A,7,-1.2,A,7,63,A,7,996,E,9,300,A,7,6.1,A,7,16100,A,7,1200,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,18:00,178,1371,28,1,11,0,1,16,28,1,11,3200,1,11,0,1,16,3200,1,11,1040,1,22,10,A,7,10,E,9,5.0,A,7,-1.2,A,7,63,A,7,996,E,9,290,A,7,5.6,A,7,16100,A,7,1350,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,19:00,5,286,0,1,11,0,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,10,E,9,5.0,A,7,-1.2,A,7,63,A,7,996,E,9,280,A,7,6.1,A,7,11300,A,7,1350,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,-0.6,A,7,70,A,7,996,E,9,280,A,7,5.1,A,7,16100,A,7,2100,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,-0.6,A,7,70,A,7,996,E,9,290,A,7,5.1,A,7,16100,A,7,1800,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,-0.6,A,7,70,A,7,996,E,9,280,A,7,5.1,A,7,16100,A,7,2100,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.8,A,7,-1.2,A,7,69,A,7,996,E,9,280,A,7,4.1,A,7,16100,A,7,1800,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/30/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.8,A,7,-1.7,A,7,66,A,7,995,E,9,300,A,7,4.1,A,7,16100,A,7,1800,A,7,0.8,E,8,0.140,F,8,0.150,F,8,0,1,A,7
03/31/1995,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.8,A,7,-1.7,A,7,66,A,7,994,E,9,300,A,7,4.1,A,7,16100,A,7,1800,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.8,A,7,-1.7,A,7,66,A,7,994,E,9,300,A,7,4.1,A,7,16100,A,7,1800,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,2.7,A,7,-1.2,A,7,75,A,7,994,E,9,300,A,7,3.6,A,7,16100,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,2.7,A,7,-1.7,A,7,72,A,7,993,E,9,290,A,7,5.1,A,7,16100,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,2.7,A,7,-1.7,A,7,72,A,7,993,E,9,290,A,7,4.1,A,7,16100,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,06:00,16,514,1,1,11,0,1,16,1,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,10,E,9,2.7,A,7,-2.3,A,7,68,A,7,993,E,9,290,A,7,3.6,A,7,16100,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,07:00,221,1370,42,1,11,0,1,17,42,1,11,4800,1,11,0,1,17,4800,1,11,1530,1,23,10,B,8,10,B,8,2.6,B,8,-2.1,B,8,70,A,7,993,E,9,300,B,8,4.1,B,8,-9900,?,0,1800,B,8,0.7,E,8,0.141,F,8,0.150,F,8,-9900,-9900,?,0
03/31/1995,08:00,474,1370,82,1,11,0,1,16,82,1,11,9600,1,11,0,1,16,9600,1,11,3410,1,22,10,A,7,10,E,9,3.3,A,7,-1.7,A,7,69,A,7,993,E,9,300,A,7,4.6,A,7,19300,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,09:00,701,1370,128,1,11,0,1,16,128,1,11,15100,1,11,0,1,16,15100,1,11,5750,1,22,10,A,7,10,E,9,3.8,A,7,-2.3,A,7,63,A,7,992,E,9,290,A,7,6.1,A,7,19300,A,7,1800,A,7,0.7,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,10:00,885,1370,176,1,11,0,1,16,176,1,11,20900,1,11,0,1,16,20900,1,11,8260,1,22,10,A,7,10,E,9,3.8,A,7,-1.7,A,7,66,A,7,992,E,9,300,A,7,4.1,A,7,16100,A,7,750,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,11:00,1013,1370,210,1,11,0,1,16,210,1,11,25100,1,11,0,1,16,25100,1,11,10080,1,22,10,A,7,10,E,9,4.4,A,7,-2.8,A,7,58,A,7,991,E,9,300,A,7,5.1,A,7,16100,A,7,840,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,12:00,1076,1370,227,1,11,0,1,16,227,1,11,27200,1,11,0,1,16,27200,1,11,10960,1,22,10,A,7,10,E,9,4.4,A,7,-3.4,A,7,55,A,7,990,E,9,290,A,7,4.1,A,7,19300,A,7,870,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,13:00,1071,1370,225,1,11,0,1,16,225,1,11,27000,1,11,0,1,16,27000,1,11,10870,1,22,10,A,7,10,E,9,5.0,A,7,-4.5,A,7,48,A,7,989,E,9,270,A,7,5.1,A,7,19300,A,7,1200,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,14:00,997,1370,206,1,11,0,1,16,206,1,11,24600,1,11,0,1,16,24600,1,11,9860,1,22,10,A,7,10,E,9,4.4,A,7,-3.9,A,7,53,A,7,989,E,9,270,A,7,5.1,A,7,19300,A,7,1050,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,15:00,860,1370,170,1,11,0,1,16,170,1,11,20200,1,11,0,1,16,20200,1,11,7930,1,22,10,A,7,10,E,9,4.4,A,7,-4.5,A,7,50,A,7,988,E,9,280,A,7,5.1,A,7,19300,A,7,1200,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,16:00,669,1370,120,1,11,0,1,16,120,1,11,14200,1,11,0,1,16,14200,1,11,5350,1,22,10,A,7,10,E,9,4.4,A,7,-3.9,A,7,53,A,7,988,E,9,290,A,7,5.1,A,7,16100,A,7,1110,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,17:00,438,1370,76,1,11,0,1,16,76,1,11,8800,1,11,0,1,16,8800,1,11,3110,1,22,10,A,7,10,E,9,3.8,A,7,-2.8,A,7,60,A,7,988,E,9,290,A,7,5.6,A,7,16100,A,7,1500,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,18:00,182,1370,36,1,11,0,1,16,36,1,11,4100,1,11,0,1,16,4100,1,11,1280,1,22,10,A,7,10,E,9,3.3,A,7,-1.2,A,7,71,A,7,987,E,9,290,A,7,5.1,A,7,9700,A,7,900,A,7,0.8,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,19:00,6,308,0,1,11,0,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,10,E,9,2.2,A,7,0.0,A,7,85,A,7,987,E,9,310,A,7,5.1,A,7,6400,A,7,810,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,2.2,A,7,0.0,A,7,85,A,7,987,E,9,310,A,7,4.1,A,7,8000,A,7,1350,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,2.2,A,7,-0.6,A,7,81,A,7,987,E,9,300,A,7,4.1,A,7,11300,A,7,2100,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,3.7,A,7,1.3,A,7,81,A,7,987,E,9,290,A,7,4.0,A,7,11300,A,7,2400,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,5.3,A,7,3.3,A,7,85,A,7,987,E,9,0,A,7,3.8,A,7,16100,A,7,2400,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
03/31/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,6.8,A,7,5.2,A,7,84,A,7,987,E,9,260,A,7,3.7,A,7,14500,A,7,77777,A,7,0.9,E,8,0.141,F,8,0.150,F,8,0,1,A,7
04/01/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,8.4,A,7,7.2,A,7,100,A,7,987,B,8,210,A,7,3.5,A,7,4800,A,7,180,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,9.9,A,7,9.1,A,7,100,A,7,986,A,7,220,A,7,3.4,A,7,4800,A,7,180,A,7,2.1,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,11.5,A,7,11.1,A,7,100,A,7,987,A,7,220,A,7,3.2,A,7,4800,A,7,150,A,7,2.2,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,13.0,A,7,13.0,A,7,100,A,7,986,A,7,210,A,7,3.1,A,7,4800,A,7,180,A,7,2.2,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,13.0,A,7,13.0,A,7,100,A,7,987,A,7,210,A,7,3.1,A,7,4800,A,7,480,A,7,2.2,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,06:00,19,559,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,A,7,13.0,A,7,13.0,A,7,100,A,7,987,A,7,220,A,7,2.6,A,7,4800,A,7,420,A,7,2.3,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,07:00,228,1369,93,2,8,96,2,15,77,2,8,10000,2,8,6800,2,15,8800,2,8,1640,2,19,10,E,9,10,A,7,13.0,A,7,13.0,A,7,100,A,7,988,A,7,200,A,7,3.1,A,7,4800,A,7,480,A,7,2.3,E,8,0.142,F,8,0.160,F,8,0,1,A,7
04/01/1999,08:00,481,1369,58,2,8,0,2,15,58,2,8,7000,2,8,0,2,15,7000,2,8,2560,2,19,10,E,9,10,A,7,13.0,A,7,13.0,A,7,100,A,7,988,A,7,190,A,7,3.6,A,7,4800,A,7,540,A,7,2.2,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,09:00,708,1369,93,2,8,0,2,15,93,2,8,11300,2,8,0,2,15,11300,2,8,4410,2,19,10,E,9,10,A,7,13.3,A,7,13.3,A,7,100,A,7,988,A,7,190,A,7,4.1,A,7,4800,A,7,270,A,7,2.2,E,8,0.142,F,8,0.160,F,8,0,3,A,7
04/01/1999,10:00,891,1369,146,2,8,0,2,15,146,2,8,17600,2,8,0,2,15,17600,2,8,7100,2,19,10,E,9,10,A,7,14.0,A,7,13.0,A,7,94,A,7,988,A,7,200,A,7,4.6,A,7,6400,A,7,330,A,7,2.2,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,11:00,1018,1369,130,2,8,0,2,15,130,2,8,16100,2,8,0,2,15,16100,2,8,6720,2,19,10,E,9,10,A,7,15.0,A,7,13.0,A,7,88,A,7,988,A,7,210,A,7,3.1,A,7,6400,A,7,630,A,7,2.2,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,12:00,1081,1369,200,2,8,0,2,15,200,2,8,24200,2,8,0,2,15,24200,2,8,9900,2,19,10,E,9,10,A,7,16.0,A,7,13.0,A,7,82,A,7,988,A,7,190,A,7,5.1,A,7,9700,A,7,870,A,7,2.2,E,8,0.142,F,8,0.160,F,8,0,6,A,7
04/01/1999,13:00,1076,1369,178,2,8,0,2,15,178,2,8,21700,2,8,0,2,15,21700,2,8,8970,2,19,10,E,9,10,A,7,16.0,A,7,13.0,A,7,82,A,7,988,A,7,210,A,7,5.1,A,7,14500,A,7,630,A,7,2.2,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,14:00,1002,1369,134,2,8,0,2,15,134,2,8,16600,2,8,0,2,15,16600,2,8,6870,2,19,10,E,9,10,A,7,16.0,A,7,13.0,A,7,82,A,7,987,A,7,170,A,7,4.6,A,7,14500,A,7,630,A,7,2.2,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,15:00,865,1369,182,2,8,0,2,15,182,2,8,21500,2,8,0,2,15,21500,2,8,8400,2,19,10,E,9,10,A,7,16.1,A,7,13.3,A,7,83,A,7,987,A,7,180,A,7,6.2,A,7,12000,A,7,690,A,7,2.1,E,8,0.142,F,8,0.160,F,8,0,99,A,7
04/01/1999,16:00,674,1369,114,2,8,0,2,15,114,2,8,13500,2,8,0,2,15,13500,2,8,5140,2,19,10,E,9,10,A,7,17.0,A,7,13.0,A,7,77,A,7,987,A,7,170,A,7,5.7,A,7,11300,A,7,1050,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,17:00,442,1369,155,2,8,57,2,15,137,2,8,17000,2,8,5300,2,15,15300,2,8,3600,2,19,10,E,9,10,A,7,17.0,A,7,13.0,A,7,77,A,7,987,A,7,170,A,7,5.1,A,7,8000,A,7,1050,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,18:00,187,1369,45,2,8,10,2,15,43,2,8,5000,2,8,100,2,15,5000,2,8,1470,2,19,10,E,9,10,A,7,17.0,A,7,13.0,A,7,77,A,7,987,A,7,180,A,7,4.6,A,7,9700,A,7,1050,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,19:00,7,331,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,A,7,17.0,A,7,12.0,A,7,72,A,7,987,A,7,170,A,7,5.1,A,7,12900,A,7,1110,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,17.0,A,7,13.0,A,7,77,A,7,988,A,7,170,A,7,4.6,A,7,14500,A,7,1110,A,7,2.1,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,16.7,A,7,12.8,A,7,78,A,7,988,A,7,170,A,7,4.1,A,7,12000,A,7,1110,A,7,2.1,E,8,0.142,F,8,0.160,F,8,0,99,A,7
04/01/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,17.0,A,7,13.0,A,7,77,A,7,988,A,7,170,A,7,4.1,A,7,11300,A,7,1050,A,7,2.0,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,16.0,A,7,13.0,A,7,82,A,7,989,A,7,160,A,7,4.1,A,7,9700,A,7,990,A,7,2.0,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/01/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,16.0,A,7,13.0,A,7,82,A,7,989,A,7,170,A,7,3.6,A,7,8000,A,7,930,A,7,2.0,E,8,0.142,F,8,0.160,F,8,-9900,-9900,?,0
04/02/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,16.0,A,7,13.0,A,7,82,A,7,989,A,7,170,A,7,3.6,A,7,9700,A,7,870,A,7,2.0,E,8,0.143,F,8,0.160,F,8,-9900,-9900,?,0
04/02/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,15.0,A,7,13.0,A,7,88,A,7,989,A,7,170,A,7,4.1,A,7,8000,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,A,7,14.4,A,7,13.3,A,7,93,A,7,989,A,7,170,A,7,4.1,A,7,8000,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,14.0,A,7,13.0,A,7,94,A,7,989,A,7,160,A,7,3.6,A,7,8000,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,13.0,A,7,13.0,A,7,100,A,7,988,A,7,150,A,7,4.6,A,7,6400,A,7,77777,A,7,1.9,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,06:00,22,581,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,A,7,13.0,A,7,13.0,A,7,100,A,7,989,A,7,190,A,7,4.1,A,7,4000,A,7,77777,A,7,1.9,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,07:00,235,1368,131,2,8,270,2,15,85,2,8,13500,2,8,18500,2,15,10300,2,8,1730,2,19,6,E,9,5,A,7,14.0,A,7,13.0,A,7,94,A,7,989,A,7,190,A,7,6.7,A,7,4800,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,08:00,488,1368,297,2,8,462,2,15,132,2,8,30800,2,8,43000,2,15,15400,2,8,2560,2,19,6,E,9,5,A,7,15.0,A,7,14.0,A,7,94,A,7,989,A,7,200,A,7,6.2,A,7,6400,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,09:00,714,1368,458,2,8,479,2,15,207,2,8,47600,2,8,48200,2,15,22400,2,8,4540,2,19,6,E,9,5,A,7,17.8,A,7,14.4,A,7,80,A,7,990,A,7,220,A,7,4.1,A,7,8000,A,7,77777,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,10:00,897,1368,439,2,8,188,2,15,315,2,8,47800,2,8,19800,2,15,34800,2,8,9030,2,19,10,E,9,9,A,7,19.0,A,7,15.0,A,7,78,A,7,990,A,7,190,A,7,7.2,A,7,9700,A,7,1800,A,7,2.0,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,11:00,1024,1368,743,2,8,519,2,15,354,2,8,77100,2,8,53700,2,15,36800,2,8,11380,2,19,10,E,9,9,A,7,20.0,A,7,16.0,A,7,78,A,7,990,A,7,180,A,7,3.1,A,7,9700,A,7,6000,A,7,2.1,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,12:00,1086,1368,370,2,8,48,2,15,332,2,8,40900,2,8,4900,2,15,36900,2,8,13330,2,19,6,E,9,5,A,7,22.0,A,7,16.0,A,7,69,A,7,989,A,7,160,A,7,3.6,A,7,11300,A,7,77777,A,7,2.1,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,13:00,1081,1368,333,2,8,18,2,15,319,2,8,39000,2,8,1600,2,15,37700,2,8,14190,2,19,10,E,9,9,A,7,23.0,A,7,16.0,A,7,65,A,7,989,A,7,200,A,7,4.6,A,7,11300,A,7,2100,A,7,2.1,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,14:00,1006,1368,163,2,8,6,2,15,159,2,8,19900,2,8,400,2,15,19600,2,8,7980,2,19,10,E,9,9,A,7,23.0,A,7,16.0,A,7,65,A,7,988,A,7,240,A,7,4.6,A,7,12900,A,7,2700,A,7,2.1,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,15:00,869,1368,448,2,8,243,2,15,293,2,8,48900,2,8,25500,2,15,32600,2,8,8210,2,19,10,B,8,9,B,8,23.9,A,7,16.1,A,7,62,A,7,987,A,7,190,A,7,4.1,A,7,14000,A,7,2400,A,7,2.2,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,16:00,678,1368,398,2,8,376,2,15,211,2,8,42400,2,8,38900,2,15,23100,2,8,4800,2,19,10,E,9,9,A,7,24.0,A,7,17.0,A,7,65,A,7,987,A,7,200,A,7,5.7,A,7,14500,A,7,2400,A,7,2.2,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,17:00,447,1368,166,2,8,74,2,15,142,2,8,18200,2,8,6900,2,15,15900,2,8,3710,2,19,10,E,9,10,A,7,25.0,A,7,17.0,A,7,61,A,7,987,A,7,200,A,7,3.6,A,7,14500,A,7,2400,A,7,2.2,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,18:00,192,1368,49,2,8,20,2,15,46,2,8,5300,2,8,1400,2,15,5100,2,8,1130,2,19,10,E,9,10,A,7,24.0,A,7,16.0,A,7,61,A,7,987,A,7,210,A,7,3.1,A,7,16100,A,7,2100,A,7,2.2,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,19:00,8,353,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,A,7,23.0,A,7,16.0,A,7,65,A,7,987,A,7,200,A,7,2.6,A,7,16100,A,7,6000,A,7,2.3,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,5,A,7,22.0,A,7,16.0,A,7,69,A,7,988,A,7,190,A,7,2.6,A,7,16100,A,7,77777,A,7,2.3,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,A,7,21.1,A,7,16.1,A,7,73,A,7,988,A,7,170,A,7,2.6,A,7,16000,A,7,77777,A,7,2.3,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,A,7,20.0,A,7,16.0,A,7,78,A,7,988,A,7,180,A,7,2.6,A,7,16100,A,7,77777,A,7,2.3,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,5,A,7,19.0,A,7,16.0,A,7,83,A,7,988,A,7,180,A,7,3.6,A,7,14500,A,7,77777,A,7,2.4,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/02/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,18.0,A,7,16.0,A,7,88,A,7,987,A,7,180,A,7,2.1,A,7,14500,A,7,7500,A,7,2.4,E,8,0.143,F,8,0.160,F,8,0,1,A,7
04/03/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,18.0,A,7,16.0,A,7,88,A,7,987,A,7,180,A,7,3.1,A,7,12900,A,7,7500,A,7,2.4,E,8,0.144,F,8,0.160,F,8,0,1,A,7
04/03/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,17.0,A,7,16.0,A,7,94,A,7,987,A,7,180,A,7,2.6,A,7,12900,A,7,7500,A,7,2.4,E,8,0.144,F,8,0.160,F,8,0,1,A,7
04/03/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,9,B,8,16.7,A,7,16.1,A,7,96,A,7,987,A,7,190,A,7,3.1,A,7,12000,A,7,7500,A,7,2.5,E,8,0.144,F,8,0.160,F,8,0,1,A,7
